id,CustomerType,Class,satisfaction
117124,disloyal Customer,Eco,neutral or dissatisfied
56641,disloyal Customer,Business,satisfied
42823,Loyal Customer,Eco Plus,satisfied
24155,disloyal Customer,Eco,neutral or dissatisfied
32724,Loyal Customer,Business,satisfied
161,Loyal Customer,Eco,neutral or dissatisfied
124406,Loyal Customer,Business,satisfied
44554,Loyal Customer,Eco,neutral or dissatisfied
117011,Loyal Customer,Business,satisfied
40070,Loyal Customer,Business,satisfied
128358,Loyal Customer,Business,satisfied
116940,Loyal Customer,Business,satisfied
82842,disloyal Customer,Business,neutral or dissatisfied
102026,Loyal Customer,Business,satisfied
88257,Loyal Customer,Business,satisfied
84655,Loyal Customer,Business,satisfied
77711,Loyal Customer,Business,satisfied
22721,Loyal Customer,Business,satisfied
8960,Loyal Customer,Business,satisfied
102566,Loyal Customer,Business,satisfied
20608,Loyal Customer,Eco,satisfied
74036,Loyal Customer,Eco Plus,neutral or dissatisfied
61437,Loyal Customer,Business,satisfied
114209,Loyal Customer,Business,satisfied
89658,Loyal Customer,Business,satisfied
51416,Loyal Customer,Eco Plus,neutral or dissatisfied
35581,Loyal Customer,Eco Plus,satisfied
36405,Loyal Customer,Business,satisfied
29533,Loyal Customer,Business,satisfied
86734,Loyal Customer,Business,satisfied
125413,Loyal Customer,Business,satisfied
79022,disloyal Customer,Eco,neutral or dissatisfied
20445,Loyal Customer,Business,satisfied
104549,Loyal Customer,Business,satisfied
110829,Loyal Customer,Business,satisfied
109323,Loyal Customer,Eco,neutral or dissatisfied
68677,Loyal Customer,Business,satisfied
29153,Loyal Customer,Eco Plus,satisfied
34862,disloyal Customer,Business,neutral or dissatisfied
113602,Loyal Customer,Eco,satisfied
49574,Loyal Customer,Eco,satisfied
64525,Loyal Customer,Business,satisfied
127182,Loyal Customer,Business,satisfied
46540,disloyal Customer,Eco,neutral or dissatisfied
118016,Loyal Customer,Eco,satisfied
41756,Loyal Customer,Business,satisfied
99773,Loyal Customer,Business,satisfied
15008,Loyal Customer,Business,satisfied
71632,disloyal Customer,Business,satisfied
3128,Loyal Customer,Business,satisfied
120368,Loyal Customer,Business,satisfied
528,Loyal Customer,Business,satisfied
108061,Loyal Customer,Business,satisfied
102097,Loyal Customer,Business,satisfied
33563,disloyal Customer,Eco,neutral or dissatisfied
108808,Loyal Customer,Eco,neutral or dissatisfied
33730,Loyal Customer,Eco,neutral or dissatisfied
28581,disloyal Customer,Eco,neutral or dissatisfied
52899,Loyal Customer,Eco Plus,satisfied
59108,Loyal Customer,Eco,neutral or dissatisfied
107314,Loyal Customer,Eco,neutral or dissatisfied
23794,Loyal Customer,Business,satisfied
80774,Loyal Customer,Business,satisfied
99101,Loyal Customer,Business,satisfied
57724,Loyal Customer,Business,satisfied
63565,disloyal Customer,Business,neutral or dissatisfied
6779,Loyal Customer,Business,satisfied
598,Loyal Customer,Business,satisfied
58682,Loyal Customer,Eco,neutral or dissatisfied
39558,disloyal Customer,Eco,satisfied
108727,disloyal Customer,Eco,neutral or dissatisfied
53244,Loyal Customer,Eco Plus,satisfied
1237,Loyal Customer,Eco,neutral or dissatisfied
118561,Loyal Customer,Business,satisfied
14931,Loyal Customer,Business,neutral or dissatisfied
106300,disloyal Customer,Eco,neutral or dissatisfied
72668,Loyal Customer,Eco,neutral or dissatisfied
39941,Loyal Customer,Eco,satisfied
10458,Loyal Customer,Business,satisfied
39051,Loyal Customer,Eco Plus,neutral or dissatisfied
115263,Loyal Customer,Business,satisfied
676,Loyal Customer,Business,satisfied
98314,Loyal Customer,Eco,neutral or dissatisfied
36691,Loyal Customer,Eco,neutral or dissatisfied
128746,disloyal Customer,Eco,neutral or dissatisfied
111013,disloyal Customer,Eco,neutral or dissatisfied
24843,Loyal Customer,Eco,neutral or dissatisfied
88462,Loyal Customer,Business,satisfied
74918,Loyal Customer,Business,satisfied
110128,Loyal Customer,Business,satisfied
47621,Loyal Customer,Business,satisfied
56934,disloyal Customer,Eco,neutral or dissatisfied
124746,Loyal Customer,Business,satisfied
129697,disloyal Customer,Business,satisfied
4506,Loyal Customer,Eco,neutral or dissatisfied
124164,Loyal Customer,Business,satisfied
89619,disloyal Customer,Business,satisfied
89156,Loyal Customer,Eco,satisfied
69783,Loyal Customer,Business,satisfied
476,Loyal Customer,Business,satisfied
9859,Loyal Customer,Eco,neutral or dissatisfied
18068,Loyal Customer,Eco,neutral or dissatisfied
107336,Loyal Customer,Business,satisfied
71095,Loyal Customer,Eco Plus,neutral or dissatisfied
69052,disloyal Customer,Eco,neutral or dissatisfied
32282,Loyal Customer,Business,satisfied
42082,Loyal Customer,Eco Plus,neutral or dissatisfied
46638,Loyal Customer,Eco,satisfied
82622,Loyal Customer,Eco,neutral or dissatisfied
36889,Loyal Customer,Eco,neutral or dissatisfied
91163,Loyal Customer,Eco,neutral or dissatisfied
5873,Loyal Customer,Business,satisfied
117334,Loyal Customer,Business,satisfied
23687,Loyal Customer,Business,satisfied
119840,disloyal Customer,Eco,neutral or dissatisfied
56500,Loyal Customer,Business,satisfied
36153,Loyal Customer,Eco Plus,satisfied
45657,Loyal Customer,Eco,neutral or dissatisfied
89344,disloyal Customer,Business,neutral or dissatisfied
51401,Loyal Customer,Eco Plus,neutral or dissatisfied
103977,Loyal Customer,Business,satisfied
21476,disloyal Customer,Eco,neutral or dissatisfied
93057,Loyal Customer,Business,satisfied
81130,Loyal Customer,Eco,neutral or dissatisfied
64487,Loyal Customer,Business,satisfied
120795,Loyal Customer,Business,satisfied
93947,Loyal Customer,Eco,neutral or dissatisfied
69195,Loyal Customer,Eco Plus,satisfied
47740,Loyal Customer,Business,neutral or dissatisfied
90660,Loyal Customer,Business,satisfied
92338,Loyal Customer,Business,satisfied
93855,Loyal Customer,Business,satisfied
41674,Loyal Customer,Business,satisfied
70357,Loyal Customer,Eco Plus,neutral or dissatisfied
68473,Loyal Customer,Business,satisfied
15166,Loyal Customer,Eco,satisfied
61432,Loyal Customer,Business,satisfied
81652,Loyal Customer,Business,satisfied
127716,Loyal Customer,Business,satisfied
71628,Loyal Customer,Business,satisfied
90572,Loyal Customer,Business,satisfied
74611,disloyal Customer,Business,satisfied
51741,Loyal Customer,Eco,satisfied
113961,Loyal Customer,Business,satisfied
19894,Loyal Customer,Eco,satisfied
69686,Loyal Customer,Business,satisfied
22893,Loyal Customer,Eco Plus,satisfied
99909,Loyal Customer,Business,satisfied
111188,disloyal Customer,Business,satisfied
101490,disloyal Customer,Business,neutral or dissatisfied
127863,Loyal Customer,Business,satisfied
118141,Loyal Customer,Business,satisfied
127753,Loyal Customer,Eco,neutral or dissatisfied
46387,Loyal Customer,Business,satisfied
115194,Loyal Customer,Business,satisfied
48999,disloyal Customer,Eco,neutral or dissatisfied
79021,Loyal Customer,Business,satisfied
5021,Loyal Customer,Business,satisfied
30871,Loyal Customer,Eco,satisfied
106907,disloyal Customer,Eco,neutral or dissatisfied
2648,Loyal Customer,Business,satisfied
25747,Loyal Customer,Eco,satisfied
93315,Loyal Customer,Business,satisfied
27338,Loyal Customer,Eco,satisfied
101704,Loyal Customer,Business,satisfied
95337,Loyal Customer,Eco,satisfied
41929,Loyal Customer,Eco,neutral or dissatisfied
26812,Loyal Customer,Eco Plus,neutral or dissatisfied
62862,Loyal Customer,Business,satisfied
103544,disloyal Customer,Eco,neutral or dissatisfied
121983,disloyal Customer,Business,satisfied
17856,disloyal Customer,Eco,neutral or dissatisfied
92392,disloyal Customer,Business,neutral or dissatisfied
60140,disloyal Customer,Business,neutral or dissatisfied
108106,Loyal Customer,Business,satisfied
63216,Loyal Customer,Business,satisfied
111625,Loyal Customer,Eco,neutral or dissatisfied
113442,Loyal Customer,Business,satisfied
11970,disloyal Customer,Business,neutral or dissatisfied
81638,Loyal Customer,Business,satisfied
85962,Loyal Customer,Business,satisfied
24885,Loyal Customer,Business,satisfied
92621,Loyal Customer,Business,satisfied
89381,Loyal Customer,Business,satisfied
68962,Loyal Customer,Business,satisfied
25466,disloyal Customer,Business,neutral or dissatisfied
107257,Loyal Customer,Business,satisfied
84173,Loyal Customer,Business,satisfied
66934,Loyal Customer,Business,satisfied
97594,Loyal Customer,Business,satisfied
115852,disloyal Customer,Eco,neutral or dissatisfied
59904,Loyal Customer,Business,satisfied
77838,Loyal Customer,Business,satisfied
103122,Loyal Customer,Eco,neutral or dissatisfied
84918,Loyal Customer,Eco,neutral or dissatisfied
34298,Loyal Customer,Eco,neutral or dissatisfied
8428,disloyal Customer,Eco,neutral or dissatisfied
97302,Loyal Customer,Business,satisfied
85211,Loyal Customer,Business,satisfied
8247,Loyal Customer,Eco,neutral or dissatisfied
109687,Loyal Customer,Eco,neutral or dissatisfied
113797,Loyal Customer,Business,satisfied
79083,Loyal Customer,Eco,neutral or dissatisfied
42358,Loyal Customer,Eco,neutral or dissatisfied
124241,Loyal Customer,Business,satisfied
114899,Loyal Customer,Business,satisfied
70887,Loyal Customer,Business,satisfied
57633,Loyal Customer,Business,satisfied
111912,Loyal Customer,Eco Plus,neutral or dissatisfied
112682,Loyal Customer,Business,satisfied
122041,disloyal Customer,Eco,satisfied
81461,Loyal Customer,Business,satisfied
5433,Loyal Customer,Business,satisfied
60472,Loyal Customer,Business,satisfied
129625,Loyal Customer,Business,satisfied
5123,Loyal Customer,Business,satisfied
8469,Loyal Customer,Business,satisfied
111692,disloyal Customer,Business,neutral or dissatisfied
122455,Loyal Customer,Business,satisfied
121321,Loyal Customer,Eco,neutral or dissatisfied
32192,Loyal Customer,Eco,satisfied
39142,Loyal Customer,Eco,neutral or dissatisfied
7300,Loyal Customer,Business,satisfied
71011,Loyal Customer,Business,satisfied
6481,Loyal Customer,Business,satisfied
106964,Loyal Customer,Business,satisfied
115944,Loyal Customer,Eco,neutral or dissatisfied
49878,disloyal Customer,Eco,neutral or dissatisfied
116929,Loyal Customer,Business,satisfied
72961,disloyal Customer,Eco,satisfied
82890,Loyal Customer,Eco,neutral or dissatisfied
4098,Loyal Customer,Business,satisfied
27315,disloyal Customer,Eco,neutral or dissatisfied
39768,disloyal Customer,Business,satisfied
94715,Loyal Customer,Business,satisfied
39614,Loyal Customer,Eco,neutral or dissatisfied
96608,Loyal Customer,Business,satisfied
39794,Loyal Customer,Business,neutral or dissatisfied
45105,Loyal Customer,Business,satisfied
87987,disloyal Customer,Business,neutral or dissatisfied
35177,Loyal Customer,Eco,satisfied
127745,Loyal Customer,Eco,satisfied
11539,Loyal Customer,Business,satisfied
39774,Loyal Customer,Eco,satisfied
97403,Loyal Customer,Business,satisfied
97640,Loyal Customer,Business,satisfied
118484,Loyal Customer,Business,satisfied
61340,disloyal Customer,Business,neutral or dissatisfied
111919,disloyal Customer,Eco,neutral or dissatisfied
112269,Loyal Customer,Business,satisfied
112175,Loyal Customer,Eco,neutral or dissatisfied
9258,Loyal Customer,Business,satisfied
89025,Loyal Customer,Business,satisfied
109095,Loyal Customer,Eco,neutral or dissatisfied
125971,Loyal Customer,Business,satisfied
113904,Loyal Customer,Business,satisfied
95339,Loyal Customer,Eco,neutral or dissatisfied
120409,disloyal Customer,Eco,neutral or dissatisfied
27034,Loyal Customer,Eco Plus,satisfied
113968,Loyal Customer,Business,satisfied
30913,Loyal Customer,Business,satisfied
85384,Loyal Customer,Business,neutral or dissatisfied
84028,Loyal Customer,Eco Plus,neutral or dissatisfied
31965,Loyal Customer,Business,satisfied
87643,Loyal Customer,Business,satisfied
78008,disloyal Customer,Eco,neutral or dissatisfied
66289,Loyal Customer,Business,neutral or dissatisfied
123089,Loyal Customer,Business,satisfied
34823,Loyal Customer,Eco,neutral or dissatisfied
29995,Loyal Customer,Eco,satisfied
106873,disloyal Customer,Eco,neutral or dissatisfied
122404,Loyal Customer,Eco Plus,neutral or dissatisfied
50135,Loyal Customer,Business,satisfied
46362,Loyal Customer,Business,satisfied
97684,Loyal Customer,Business,satisfied
42085,Loyal Customer,Eco,satisfied
116501,Loyal Customer,Eco,neutral or dissatisfied
30961,Loyal Customer,Eco,neutral or dissatisfied
97728,Loyal Customer,Business,satisfied
107198,Loyal Customer,Eco,satisfied
126781,Loyal Customer,Business,satisfied
25346,Loyal Customer,Business,satisfied
124961,Loyal Customer,Business,satisfied
106073,Loyal Customer,Business,satisfied
104565,Loyal Customer,Business,satisfied
55038,Loyal Customer,Business,satisfied
111686,Loyal Customer,Business,satisfied
83787,Loyal Customer,Business,satisfied
75820,Loyal Customer,Business,satisfied
34598,Loyal Customer,Eco,neutral or dissatisfied
102838,Loyal Customer,Business,satisfied
4252,Loyal Customer,Business,satisfied
87160,Loyal Customer,Business,satisfied
52714,disloyal Customer,Eco Plus,neutral or dissatisfied
114864,Loyal Customer,Business,satisfied
14776,Loyal Customer,Business,satisfied
118452,Loyal Customer,Business,satisfied
112786,Loyal Customer,Business,satisfied
125773,Loyal Customer,Business,satisfied
34097,Loyal Customer,Business,satisfied
126267,disloyal Customer,Eco,neutral or dissatisfied
60743,Loyal Customer,Business,satisfied
115749,Loyal Customer,Business,satisfied
84607,Loyal Customer,Business,satisfied
91578,disloyal Customer,Eco,satisfied
80118,Loyal Customer,Eco Plus,satisfied
10226,Loyal Customer,Business,satisfied
1812,Loyal Customer,Business,satisfied
103182,Loyal Customer,Business,satisfied
60449,Loyal Customer,Business,satisfied
68906,Loyal Customer,Eco,neutral or dissatisfied
103,Loyal Customer,Business,satisfied
10658,Loyal Customer,Business,satisfied
29823,disloyal Customer,Eco,neutral or dissatisfied
103269,Loyal Customer,Eco,neutral or dissatisfied
89540,Loyal Customer,Business,satisfied
82310,Loyal Customer,Business,satisfied
56869,Loyal Customer,Business,satisfied
59992,Loyal Customer,Eco,neutral or dissatisfied
9706,Loyal Customer,Eco,neutral or dissatisfied
88770,Loyal Customer,Business,satisfied
14371,Loyal Customer,Business,neutral or dissatisfied
129457,disloyal Customer,Business,satisfied
90116,Loyal Customer,Business,satisfied
68444,Loyal Customer,Business,satisfied
55534,Loyal Customer,Business,satisfied
117967,Loyal Customer,Eco,neutral or dissatisfied
53103,Loyal Customer,Business,satisfied
30035,disloyal Customer,Business,neutral or dissatisfied
95125,Loyal Customer,Eco,neutral or dissatisfied
84265,Loyal Customer,Business,satisfied
123722,disloyal Customer,Eco Plus,neutral or dissatisfied
69153,Loyal Customer,Business,satisfied
105651,Loyal Customer,Business,satisfied
80268,Loyal Customer,Eco Plus,neutral or dissatisfied
125070,Loyal Customer,Business,satisfied
10138,Loyal Customer,Business,satisfied
109887,Loyal Customer,Business,satisfied
101109,Loyal Customer,Business,satisfied
76164,Loyal Customer,Eco,neutral or dissatisfied
79773,Loyal Customer,Business,satisfied
18410,Loyal Customer,Eco,neutral or dissatisfied
85573,Loyal Customer,Business,satisfied
80725,Loyal Customer,Business,satisfied
93811,Loyal Customer,Business,satisfied
119350,Loyal Customer,Eco Plus,neutral or dissatisfied
19993,disloyal Customer,Eco,neutral or dissatisfied
10324,Loyal Customer,Business,satisfied
102333,disloyal Customer,Business,neutral or dissatisfied
76365,Loyal Customer,Business,satisfied
76352,Loyal Customer,Business,satisfied
106269,Loyal Customer,Business,satisfied
44787,Loyal Customer,Business,satisfied
8220,Loyal Customer,Eco,neutral or dissatisfied
117477,Loyal Customer,Business,satisfied
120045,Loyal Customer,Eco,neutral or dissatisfied
83184,Loyal Customer,Business,satisfied
115050,Loyal Customer,Business,satisfied
104624,disloyal Customer,Eco,neutral or dissatisfied
124651,Loyal Customer,Business,neutral or dissatisfied
31372,disloyal Customer,Eco,satisfied
28486,disloyal Customer,Eco,satisfied
2213,Loyal Customer,Business,neutral or dissatisfied
25084,disloyal Customer,Eco,neutral or dissatisfied
25704,Loyal Customer,Business,satisfied
8860,Loyal Customer,Business,satisfied
63039,Loyal Customer,Eco,neutral or dissatisfied
121618,Loyal Customer,Eco,neutral or dissatisfied
109316,Loyal Customer,Business,satisfied
67381,Loyal Customer,Business,satisfied
8478,Loyal Customer,Business,satisfied
8968,Loyal Customer,Business,satisfied
69248,Loyal Customer,Business,satisfied
38245,Loyal Customer,Eco,satisfied
29942,disloyal Customer,Eco,neutral or dissatisfied
26513,Loyal Customer,Business,satisfied
73528,Loyal Customer,Business,satisfied
21884,Loyal Customer,Business,satisfied
89532,Loyal Customer,Business,satisfied
55142,Loyal Customer,Eco,neutral or dissatisfied
44716,Loyal Customer,Eco,neutral or dissatisfied
38170,Loyal Customer,Eco,neutral or dissatisfied
55601,disloyal Customer,Business,satisfied
2038,Loyal Customer,Business,satisfied
126348,Loyal Customer,Eco,neutral or dissatisfied
11365,Loyal Customer,Eco,neutral or dissatisfied
